010605Vul__ppt: 12 of 21 pages differ on the dominant size
  page   10  ours  28.000 x12    ref  28.010 x12    ours smaller (-0.04%)
  page   11  ours  28.000 x12    ref  28.010 x12    ours smaller (-0.04%)
  page   12  ours  28.000 x10    ref  28.010 x10    ours smaller (-0.04%)
  page   13  ours  28.000 x9     ref  28.010 x9     ours smaller (-0.04%)
  page   14  ours  28.000 x7     ref  28.010 x7     ours smaller (-0.04%)
  page   15  ours  28.000 x6     ref  28.010 x6     ours smaller (-0.04%)
  page   16  ours  28.000 x7     ref  28.010 x7     ours smaller (-0.04%)
  page   17  ours  28.000 x12    ref  28.010 x12    ours smaller (-0.04%)
  page   18  ours  28.000 x8     ref  28.010 x8     ours smaller (-0.04%)
1-secretariat__ppt: 2 of 10 pages differ on the dominant size
  page    4  ours  27.010 x22    ref  27.100 x11    ours smaller (-0.33%)
  page    9  ours  29.000 x16    ref  29.310 x8     ours smaller (-1.06%)
10. Drawings, circuit diagrams and schematics__pptx: 12 of 23 pages differ on the dominant size
  page    1  ours  24.000 x4     ref  24.010 x4     ours smaller (-0.04%)
  page    2  ours  18.000 x6     ref  20.010 x8     ours smaller (-10.04%)
  page    3  ours  20.000 x7     ref  20.010 x7     ours smaller (-0.05%)
  page    9  ours  18.000 x7     ref  20.010 x9     ours smaller (-10.04%)
  page   10  ours  18.000 x5     ref  20.010 x10    ours smaller (-10.04%)
  page   11  ours  20.000 x8     ref  20.010 x7     ours smaller (-0.05%)
  page   12  ours  20.000 x16    ref  20.010 x16    ours smaller (-0.05%)
  page   13  ours  20.000 x10    ref  20.010 x10    ours smaller (-0.05%)
  page   14  ours  20.000 x9     ref  20.010 x9     ours smaller (-0.05%)
  page   15  ours  20.000 x13    ref  20.010 x13    ours smaller (-0.05%)
  page   16  ours  18.000 x10    ref  20.010 x10    ours smaller (-10.04%)
  page   17  ours  20.000 x10    ref  20.010 x11    ours smaller (-0.05%)
111006 COMSTAC STOWG Aero spaceports IFG__pptx: 4 of 8 pages differ on the dominant size
  page    1  ours  32.000 x4     ref  43.990 x2     ours smaller (-27.26%)
  page    3  ours  28.000 x8     ref  28.010 x9     ours smaller (-0.04%)
  page    7  ours  32.000 x5     ref  28.010 x4     ours LARGER  (+14.24%)
  page    8  ours  24.010 x22    ref  24.490 x8     ours smaller (-1.96%)
1200-Assigning-Club-officers__pptx: 6 of 16 pages differ on the dominant size
  page    1  ours  80.000 x2     ref  79.990 x2     ours LARGER  (+0.01%)
  page    3  ours  66.000 x3     ref  65.990 x3     ours LARGER  (+0.02%)
  page    7  ours  15.000 x20    ref  43.990 x8     ours smaller (-65.90%)
  page    8  ours  15.000 x20    ref  43.990 x6     ours smaller (-65.90%)
  page    9  ours  49.010 x5     ref  57.010 x4     ours smaller (-14.03%)
  page   11  ours  43.000 x7     ref  43.990 x5     ours smaller (-2.25%)
16 - UTM - (NASA)__pptx: 16 of 37 pages differ on the dominant size
  page    4  ours  28.000 x3     ref  18.000 x2     ours LARGER  (+55.56%)
  page    5  ours  22.000 x9     ref  23.990 x14    ours smaller (-8.30%)
  page    8  ours  24.000 x19    ref  24.010 x16    ours smaller (-0.04%)
  page    9  ours  25.000 x8     ref  24.610 x4     ours LARGER  (+1.58%)
  page   10  ours  15.000 x22    ref  14.710 x11    ours LARGER  (+1.97%)
  page   11  ours  20.000 x26    ref  20.010 x20    ours smaller (-0.05%)
  page   13  ours  24.000 x6     ref  22.410 x7     ours LARGER  (+7.10%)
  page   16  ours  18.000 x9     ref  15.190 x7     ours LARGER  (+18.50%)
  page   17  ours  11.000 x2     ref  10.010 x1     ours LARGER  (+9.89%)
  page   23  ours  20.000 x12    ref  20.010 x12    ours smaller (-0.05%)
  page   24  ours  24.000 x18    ref  24.010 x17    ours smaller (-0.04%)
  page   27  ours  20.000 x15    ref  20.010 x12    ours smaller (-0.05%)
  page   28  ours  27.010 x14    ref  26.700 x7     ours LARGER  (+1.16%)
  page   29  ours   7.950 x333   ref  10.010 x1     ours smaller (-20.58%)
  page   33  ours  24.000 x20    ref  24.010 x18    ours smaller (-0.04%)
  page   35  ours  22.000 x9     ref  23.990 x14    ours smaller (-8.30%)
171128IPAP__pptx: 19 of 40 pages differ on the dominant size
  page    2  ours  20.000 x13    ref  20.010 x12    ours smaller (-0.05%)
  page    3  ours  13.500 x25    ref  18.000 x19    ours smaller (-25.00%)
  page    4  ours  13.500 x16    ref  18.000 x20    ours smaller (-25.00%)
  page    6  ours  13.500 x17    ref  18.000 x16    ours smaller (-25.00%)
  page    7  ours  13.500 x21    ref  18.000 x15    ours smaller (-25.00%)
  page    8  ours  13.500 x18    ref  18.000 x20    ours smaller (-25.00%)
  page    9  ours  13.500 x23    ref  18.000 x16    ours smaller (-25.00%)
  page   11  ours  13.500 x18    ref  18.000 x16    ours smaller (-25.00%)
  page   13  ours  13.500 x27    ref  18.000 x19    ours smaller (-25.00%)
  page   14  ours  13.500 x31    ref  18.000 x26    ours smaller (-25.00%)
  page   22  ours  13.500 x21    ref  18.000 x17    ours smaller (-25.00%)
  page   27  ours  13.500 x24    ref  18.000 x23    ours smaller (-25.00%)
  page   28  ours  13.500 x17    ref  18.000 x17    ours smaller (-25.00%)
  page   31  ours  13.500 x14    ref  18.000 x14    ours smaller (-25.00%)
  page   32  ours  11.000 x18    ref  14.000 x52    ours smaller (-21.43%)
  page   34  ours  10.000 x27    ref   8.990 x75    ours LARGER  (+11.23%)
  page   37  ours  12.000 x32    ref  10.910 x17    ours LARGER  (+9.99%)
  page   38  ours  10.000 x31    ref   9.900 x33    ours LARGER  (+1.01%)
  page   39  ours  11.000 x22    ref  11.990 x53    ours smaller (-8.26%)
1_Country-Updates_DRC_English__pptx: 3 of 16 pages differ on the dominant size
  page    8  ours  18.000 x6     ref  16.210 x5     ours LARGER  (+11.04%)
  page   12  ours  11.970 x19    ref  11.990 x19    ours smaller (-0.17%)
  page   14  ours  11.970 x30    ref  11.990 x30    ours smaller (-0.17%)
2014BSA_Sunday_Killion__pptx: 36 of 50 pages differ on the dominant size
  page    5  ours  20.730 x13    ref  16.500 x78    ours LARGER  (+25.64%)
  page    6  ours  14.980 x45    ref  11.400 x208   ours LARGER  (+31.40%)
  page    7  ours  14.980 x50    ref  11.500 x213   ours LARGER  (+30.26%)
  page    8  ours  14.980 x14    ref  12.200 x84    ours LARGER  (+22.79%)
  page   10  ours  14.980 x33    ref  11.510 x107   ours LARGER  (+30.15%)
  page   11  ours   9.950 x30    ref  13.310 x75    ours smaller (-25.24%)
  page   12  ours   9.950 x41    ref   9.500 x125   ours LARGER  (+4.74%)
  page   13  ours  17.970 x26    ref  12.000 x85    ours LARGER  (+49.75%)
  page   14  ours  17.970 x27    ref  11.810 x86    ours LARGER  (+52.16%)
  page   15  ours  15.940 x39    ref  10.700 x115   ours LARGER  (+48.97%)
  page   17  ours  14.980 x48    ref  11.000 x150   ours LARGER  (+36.18%)
  page   18  ours  14.980 x39    ref  11.290 x111   ours LARGER  (+32.68%)
  page   19  ours  14.980 x35    ref  10.990 x107   ours LARGER  (+36.31%)
  page   20  ours  17.020 x15    ref  16.300 x48    ours LARGER  (+4.42%)
  page   21  ours   9.960 x88    ref  13.000 x88    ours smaller (-23.38%)
  page   22  ours   9.960 x277   ref  11.200 x277   ours smaller (-11.07%)
  page   24  ours  15.940 x27    ref  10.500 x151   ours LARGER  (+51.81%)
  page   25  ours  15.010 x43    ref  10.400 x43    ours LARGER  (+44.33%)
  page   26  ours  14.980 x33    ref   9.800 x168   ours LARGER  (+52.86%)
  page   27  ours  13.000 x50    ref  11.790 x50    ours LARGER  (+10.26%)
  page   28  ours  20.010 x26    ref  15.400 x77    ours LARGER  (+29.94%)
  page   29  ours   9.960 x252   ref   9.890 x252   ours LARGER  (+0.71%)
  page   31  ours   9.950 x53    ref   7.610 x28    ours LARGER  (+30.75%)
  page   33  ours  28.000 x7     ref  28.010 x7     ours smaller (-0.04%)
  page   34  ours  15.940 x19    ref  11.600 x59    ours LARGER  (+37.41%)
  page   35  ours  48.000 x1     ref  32.000 x2     ours LARGER  (+50.00%)
  page   37  ours  15.010 x87    ref  11.100 x126   ours LARGER  (+35.23%)
  page   38  ours  12.010 x34    ref  14.200 x93    ours smaller (-15.42%)
  page   39  ours   9.960 x37    ref  12.400 x37    ours smaller (-19.68%)
  page   40  ours  17.970 x25    ref  14.210 x76    ours LARGER  (+26.46%)
  page   41  ours  32.000 x8     ref  28.010 x8     ours LARGER  (+14.24%)
  page   43  ours   9.940 x171   ref  10.000 x171   ours smaller (-0.60%)
  page   44  ours  20.000 x22    ref  20.010 x13    ours smaller (-0.05%)
  page   46  ours  28.000 x8     ref  28.010 x8     ours smaller (-0.04%)
  page   47  ours  26.000 x9     ref  25.990 x9     ours LARGER  (+0.04%)
  page   48  ours  28.000 x9     ref  28.010 x9     ours smaller (-0.04%)
2015-Civil-Rights-Website-training__ppt: 55 of 94 pages differ on the dominant size
  page    1  ours  20.000 x11    ref  20.010 x11    ours smaller (-0.05%)
  page    2  ours  18.610 x5     ref  18.590 x5     ours LARGER  (+0.11%)
  page    3  ours  24.000 x9     ref  24.010 x9     ours smaller (-0.04%)
  page    6  ours  28.000 x9     ref  28.010 x9     ours smaller (-0.04%)
  page    8  ours  28.000 x4     ref  28.010 x4     ours smaller (-0.04%)
  page    9  ours  28.000 x10    ref  28.010 x10    ours smaller (-0.04%)
  page   10  ours  20.000 x18    ref  20.010 x17    ours smaller (-0.05%)
  page   11  ours  20.000 x14    ref  20.010 x15    ours smaller (-0.05%)
  page   14  ours  20.000 x9     ref  20.010 x9     ours smaller (-0.05%)
  page   17  ours  28.000 x6     ref  28.010 x6     ours smaller (-0.04%)
  page   18  ours  22.990 x9     ref  22.000 x8     ours LARGER  (+4.50%)
  page   19  ours  28.000 x11    ref  28.010 x11    ours smaller (-0.04%)
  page   21  ours  20.010 x31    ref  18.990 x31    ours LARGER  (+5.37%)
  page   22  ours  25.990 x6     ref  24.010 x7     ours LARGER  (+8.25%)
  page   24  ours  11.060 x448   ref   5.800 x448   ours LARGER  (+90.69%)
  page   25  ours  22.990 x8     ref  22.000 x7     ours LARGER  (+4.50%)
  page   29  ours  29.990 x7     ref  29.000 x7     ours LARGER  (+3.41%)
  page   30  ours  22.990 x8     ref  22.000 x7     ours LARGER  (+4.50%)
  page   32  ours  20.000 x6     ref  20.010 x7     ours smaller (-0.05%)
  page   35  ours  20.010 x11    ref  21.000 x11    ours smaller (-4.71%)
  page   36  ours  11.060 x244   ref   6.000 x244   ours LARGER  (+84.33%)
  page   38  ours  12.020 x168   ref   6.410 x168   ours LARGER  (+87.52%)
  page   39  ours  18.000 x11    ref  17.010 x10    ours LARGER  (+5.82%)
  page   40  ours  28.010 x7     ref  27.010 x6     ours LARGER  (+3.70%)
  page   41  ours  27.010 x12    ref  25.990 x11    ours LARGER  (+3.92%)
  page   42  ours  22.990 x13    ref  24.010 x14    ours smaller (-4.25%)
  page   43  ours  18.000 x15    ref  17.010 x14    ours LARGER  (+5.82%)
  page   45  ours  20.000 x10    ref  20.010 x10    ours smaller (-0.05%)
  page   47  ours  18.000 x4     ref  17.010 x5     ours LARGER  (+5.82%)
  page   48  ours  20.000 x15    ref  20.010 x16    ours smaller (-0.05%)
  page   49  ours  28.000 x13    ref  28.010 x12    ours smaller (-0.04%)
  page   50  ours  18.000 x14    ref  20.010 x14    ours smaller (-10.04%)
  page   54  ours  24.000 x5     ref  24.010 x5     ours smaller (-0.04%)
  page   56  ours  24.010 x14    ref  22.990 x13    ours LARGER  (+4.44%)
  page   57  ours  24.000 x11    ref  24.010 x11    ours smaller (-0.04%)
  page   58  ours  27.010 x12    ref  28.010 x12    ours smaller (-3.57%)
  page   59  ours  24.000 x12    ref  24.010 x12    ours smaller (-0.04%)
  page   60  ours  24.000 x12    ref  24.010 x12    ours smaller (-0.04%)
  page   61  ours  24.000 x12    ref  24.010 x12    ours smaller (-0.04%)
  page   66  ours  11.060 x259   ref   5.700 x136   ours LARGER  (+94.04%)
  page   71  ours  28.000 x9     ref  28.010 x9     ours smaller (-0.04%)
  page   75  ours  12.640 x5     ref  12.810 x5     ours smaller (-1.33%)
  page   76  ours  28.010 x6     ref  27.010 x6     ours LARGER  (+3.70%)
  page   78  ours  13.200 x6     ref  13.210 x6     ours smaller (-0.08%)
  page   79  ours   9.900 x6     ref   9.610 x6     ours LARGER  (+3.02%)
  page   80  ours  27.010 x7     ref  25.990 x7     ours LARGER  (+3.92%)
  page   81  ours  11.060 x195   ref   5.510 x195   ours LARGER  (+100.73%)
  page   83  ours  28.000 x7     ref  28.010 x7     ours smaller (-0.04%)
  page   85  ours  28.000 x6     ref  28.010 x6     ours smaller (-0.04%)
  page   86  ours  28.000 x11    ref  28.010 x11    ours smaller (-0.04%)
  page   89  ours  27.010 x9     ref  25.990 x10    ours LARGER  (+3.92%)
  page   90  ours   6.010 x157   ref   7.000 x142   ours smaller (-14.14%)
  page   91  ours  15.000 x6     ref  25.990 x7     ours smaller (-42.29%)
  page   92  ours  24.000 x5     ref  24.010 x5     ours smaller (-0.04%)
  page   93  ours  19.200 x5     ref  32.000 x6     ours smaller (-40.00%)
23-session-2-pptx__pptx: 7 of 16 pages differ on the dominant size
  page    2  ours  24.000 x22    ref  24.010 x16    ours smaller (-0.04%)
  page    3  ours  28.000 x9     ref  28.010 x9     ours smaller (-0.04%)
  page    4  ours  28.000 x14    ref  28.010 x14    ours smaller (-0.04%)
  page    5  ours  28.000 x3     ref  28.010 x3     ours smaller (-0.04%)
  page    6  ours  28.000 x12    ref  28.010 x10    ours smaller (-0.04%)
  page   13  ours  28.000 x4     ref  28.010 x4     ours smaller (-0.04%)
  page   14  ours  28.000 x2     ref  28.010 x2     ours smaller (-0.04%)
30-04-2021 merged NDoH and NICD_Presentation HBV BD meeting 05May2021_1__pptx: 6 of 18 pages differ on the dominant size
  page    1  ours  28.000 x4     ref  28.010 x4     ours smaller (-0.04%)
  page    9  ours  20.010 x30    ref  18.990 x17    ours LARGER  (+5.37%)
  page   10  ours  20.000 x40    ref  20.010 x24    ours smaller (-0.05%)
  page   12  ours  24.000 x25    ref  24.010 x15    ours smaller (-0.04%)
  page   13  ours  24.000 x36    ref  24.010 x25    ours smaller (-0.04%)
  page   14  ours  24.000 x32    ref  24.010 x24    ours smaller (-0.04%)
3492__pptx: 13 of 22 pages differ on the dominant size
  page    2  ours  24.000 x6     ref  24.010 x5     ours smaller (-0.04%)
  page    4  ours  18.000 x4     ref  15.990 x4     ours LARGER  (+12.57%)
  page    7  ours  24.000 x6     ref  24.010 x5     ours smaller (-0.04%)
  page    9  ours   4.500 x3     ref  15.990 x32    ours smaller (-71.86%)
  page   11  ours  18.000 x11    ref  15.990 x9     ours LARGER  (+12.57%)
  page   12  ours  24.000 x6     ref  24.010 x5     ours smaller (-0.04%)
  page   13  ours  20.000 x9     ref  20.010 x9     ours smaller (-0.05%)
  page   14  ours  20.000 x7     ref  20.010 x8     ours smaller (-0.05%)
  page   17  ours  20.000 x8     ref  20.010 x8     ours smaller (-0.05%)
  page   18  ours  24.000 x6     ref  24.010 x5     ours smaller (-0.04%)
  page   19  ours  20.000 x5     ref  11.000 x21    ours LARGER  (+81.82%)
  page   20  ours  20.000 x5     ref  20.010 x5     ours smaller (-0.05%)
  page   21  ours  20.000 x7     ref  20.010 x7     ours smaller (-0.05%)
3495__pptx: 5 of 26 pages differ on the dominant size
  page    1  ours  24.000 x2     ref  24.010 x2     ours smaller (-0.04%)
  page    7  ours  18.000 x4     ref  11.990 x6     ours LARGER  (+50.13%)
  page    9  ours  18.000 x4     ref  11.990 x5     ours LARGER  (+50.13%)
  page   25  ours  18.000 x2     ref  28.010 x2     ours smaller (-35.74%)
  page   26  ours  18.000 x2     ref  28.010 x2     ours smaller (-35.74%)
429_BLISc 2019 IInd Sem.  PAPER-7 UNIT 3__pptx: 4 of 20 pages differ on the dominant size
  page    2  ours  15.990 x15    ref  17.010 x17    ours smaller (-6.00%)
  page    9  ours  14.000 x17    ref  13.010 x23    ours LARGER  (+7.61%)
  page   12  ours  15.990 x47    ref  17.010 x28    ours smaller (-6.00%)
  page   19  ours  17.010 x34    ref  15.990 x20    ours LARGER  (+6.38%)
5b_upasana_dasgupta_-_liability_and_registration__pptx: 7 of 15 pages differ on the dominant size
  page    2  ours  24.000 x11    ref  24.010 x11    ours smaller (-0.04%)
  page    4  ours  24.000 x22    ref  24.010 x21    ours smaller (-0.04%)
  page    5  ours  24.000 x14    ref  24.010 x13    ours smaller (-0.04%)
  page    7  ours  15.000 x19    ref  15.990 x16    ours smaller (-6.19%)
  page   11  ours  24.000 x13    ref  24.010 x10    ours smaller (-0.04%)
  page   13  ours  17.010 x16    ref  18.000 x14    ours smaller (-5.50%)
  page   15  ours  12.000 x2     ref  10.010 x1     ours LARGER  (+19.88%)
7-Zulkefli_Part147n66_IKMAS__pptx: 4 of 18 pages differ on the dominant size
  page    2  ours  28.000 x4     ref  28.010 x4     ours smaller (-0.04%)
  page    4  ours   8.000 x25    ref  10.010 x44    ours smaller (-20.08%)
  page    7  ours  12.000 x2     ref  18.000 x2     ours smaller (-33.33%)
  page   18  ours  12.000 x1     ref  32.000 x2     ours smaller (-62.50%)
71393_pp7__ppt: 19 of 39 pages differ on the dominant size
  page    1  ours  28.000 x2     ref  28.010 x3     ours smaller (-0.04%)
  page    2  ours  20.000 x11    ref  20.010 x11    ours smaller (-0.05%)
  page    3  ours  20.000 x12    ref  20.010 x12    ours smaller (-0.05%)
  page    4  ours  15.000 x10    ref  14.600 x5     ours LARGER  (+2.74%)
  page    5  ours  11.000 x10    ref  11.990 x10    ours smaller (-8.26%)
  page   10  ours  17.010 x17    ref  18.000 x16    ours smaller (-5.50%)
  page   11  ours  15.990 x8     ref  14.000 x8     ours LARGER  (+14.21%)
  page   12  ours   9.010 x18    ref   8.500 x9     ours LARGER  (+6.00%)
  page   14  ours  18.990 x16    ref  17.010 x9     ours LARGER  (+11.64%)
  page   15  ours  14.000 x17    ref  12.300 x8     ours LARGER  (+13.82%)
  page   16  ours  20.000 x11    ref  20.010 x11    ours smaller (-0.05%)
  page   17  ours  27.770 x21    ref  20.000 x21    ours LARGER  (+38.85%)
  page   18  ours  24.000 x7     ref  24.010 x7     ours smaller (-0.04%)
  page   19  ours  24.000 x17    ref  24.010 x17    ours smaller (-0.04%)
  page   24  ours  24.000 x9     ref  24.010 x8     ours smaller (-0.04%)
  page   33  ours  11.270 x20    ref   7.990 x21    ours LARGER  (+41.05%)
  page   34  ours  17.010 x12    ref  18.990 x9     ours smaller (-10.43%)
  page   36  ours  14.000 x10    ref  13.010 x10    ours LARGER  (+7.61%)
  page   37  ours  20.000 x12    ref  20.010 x12    ours smaller (-0.05%)
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt: 35 of 94 pages differ on the dominant size
  page    4  ours  28.000 x5     ref  28.010 x5     ours smaller (-0.04%)
  page    6  ours  15.750 x7     ref  16.810 x7     ours smaller (-6.31%)
  page    8  ours  28.000 x6     ref  28.010 x6     ours smaller (-0.04%)
  page   10  ours  20.000 x7     ref  20.010 x7     ours smaller (-0.05%)
  page   13  ours  28.000 x4     ref  28.010 x4     ours smaller (-0.04%)
  page   14  ours  24.000 x12    ref  24.010 x12    ours smaller (-0.04%)
  page   19  ours  20.000 x17    ref  20.010 x17    ours smaller (-0.05%)
  page   24  ours  17.010 x10    ref  20.010 x15    ours smaller (-14.99%)
  page   25  ours  18.000 x9     ref  20.010 x11    ours smaller (-10.04%)
  page   26  ours  20.000 x9     ref  20.010 x9     ours smaller (-0.05%)
  page   32  ours  11.990 x8     ref  18.000 x9     ours smaller (-33.39%)
  page   34  ours  14.000 x6     ref  13.800 x5     ours LARGER  (+1.45%)
  page   36  ours  26.000 x1     ref  25.990 x1     ours LARGER  (+0.04%)
  page   42  ours  17.010 x12    ref  18.000 x15    ours smaller (-5.50%)
  page   45  ours  24.000 x5     ref  24.010 x5     ours smaller (-0.04%)
  page   47  ours  11.000 x11    ref  13.010 x11    ours smaller (-15.45%)
  page   48  ours  20.000 x7     ref  20.010 x8     ours smaller (-0.05%)
  page   49  ours  20.000 x20    ref  20.010 x20    ours smaller (-0.05%)
  page   51  ours  20.000 x16    ref  20.010 x17    ours smaller (-0.05%)
  page   54  ours  20.000 x11    ref  20.010 x11    ours smaller (-0.05%)
  page   56  ours  20.000 x15    ref  20.010 x18    ours smaller (-0.05%)
  page   60  ours  20.000 x8     ref  20.010 x8     ours smaller (-0.05%)
  page   67  ours  20.000 x6     ref  20.010 x6     ours smaller (-0.05%)
  page   69  ours  26.000 x1     ref  25.990 x1     ours LARGER  (+0.04%)
  page   70  ours  20.000 x9     ref  20.010 x9     ours smaller (-0.05%)
  page   71  ours  20.000 x8     ref  20.010 x8     ours smaller (-0.05%)
  page   72  ours  24.000 x5     ref  24.010 x5     ours smaller (-0.04%)
  page   73  ours  20.000 x11    ref  20.010 x10    ours smaller (-0.05%)
  page   74  ours  20.000 x5     ref  20.010 x5     ours smaller (-0.05%)
  page   75  ours  24.000 x4     ref  24.010 x4     ours smaller (-0.04%)
  page   77  ours  20.000 x16    ref  20.010 x17    ours smaller (-0.05%)
  page   78  ours  20.000 x8     ref  20.010 x8     ours smaller (-0.05%)
  page   82  ours  24.000 x5     ref  24.010 x5     ours smaller (-0.04%)
  page   84  ours  18.000 x5     ref  20.010 x5     ours smaller (-10.04%)
  page   85  ours  24.000 x4     ref  24.010 x6     ours smaller (-0.04%)
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx: 12 of 26 pages differ on the dominant size
  page    3  ours  44.030 x15    ref  14.000 x10    ours LARGER  (+214.50%)
  page    5  ours  17.330 x25    ref  14.990 x12    ours LARGER  (+15.61%)
  page    7  ours  24.000 x7     ref  24.010 x6     ours smaller (-0.04%)
  page    8  ours  10.000 x10    ref  18.000 x19    ours smaller (-44.44%)
  page    9  ours  20.000 x19    ref  20.010 x19    ours smaller (-0.05%)
  page   10  ours  28.000 x22    ref  28.010 x22    ours smaller (-0.04%)
  page   16  ours   9.000 x105   ref   8.890 x46    ours LARGER  (+1.24%)
  page   18  ours  17.000 x42    ref  17.010 x51    ours smaller (-0.06%)
  page   23  ours  28.000 x10    ref  28.010 x8     ours smaller (-0.04%)
  page   24  ours  22.000 x34    ref  22.990 x14    ours smaller (-4.31%)
  page   25  ours  20.000 x15    ref  20.010 x13    ours smaller (-0.05%)
  page   26  ours  24.000 x42    ref  24.010 x35    ours smaller (-0.04%)
97936__pptx: 5 of 15 pages differ on the dominant size
  page    1  ours  28.000 x6     ref  28.010 x6     ours smaller (-0.04%)
  page    2  ours  24.000 x14    ref  24.010 x14    ours smaller (-0.04%)
  page    5  ours  24.000 x22    ref  24.010 x22    ours smaller (-0.04%)
  page    6  ours  24.000 x24    ref  24.010 x24    ours smaller (-0.04%)
  page   11  ours  20.000 x46    ref  20.010 x46    ours smaller (-0.05%)
AATF-Fact-Sheet-2025__pptx: 4 of 9 pages differ on the dominant size
  page    2  ours  17.000 x287   ref  17.010 x287   ours smaller (-0.06%)
  page    3  ours  17.000 x258   ref  17.010 x258   ours smaller (-0.06%)
  page    8  ours  30.000 x16    ref  29.990 x15    ours LARGER  (+0.03%)
  page    9  ours  28.000 x13    ref  28.010 x13    ours smaller (-0.04%)
ANG C-1 ATC-TO Core Program - HF REDAC briefing September 7 2016__pptx: 8 of 19 pages differ on the dominant size
  page    1  ours  20.000 x5     ref  18.000 x2     ours LARGER  (+11.11%)
  page    2  ours  20.000 x12    ref  20.010 x11    ours smaller (-0.05%)
  page    5  ours  20.000 x19    ref  20.010 x16    ours smaller (-0.05%)
  page    6  ours  24.000 x7     ref  24.010 x8     ours smaller (-0.04%)
  page    8  ours  20.000 x21    ref  20.010 x15    ours smaller (-0.05%)
  page   10  ours  20.000 x11    ref  20.010 x10    ours smaller (-0.05%)
  page   12  ours  20.000 x13    ref  20.010 x11    ours smaller (-0.05%)
  page   14  ours  20.000 x9     ref  20.010 x8     ours smaller (-0.05%)
Aerospace_Journey_of_Flight_Chapter_BCB1637572DA6__ppt: 16 of 26 pages differ on the dominant size
  page    1  ours  34.000 x2     ref  11.990 x2     ours LARGER  (+183.57%)
  page    2  ours  30.000 x16    ref  29.990 x16    ours LARGER  (+0.03%)
  page    3  ours  30.000 x15    ref  29.990 x15    ours LARGER  (+0.03%)
  page    5  ours  17.000 x27    ref  17.010 x30    ours smaller (-0.06%)
  page    6  ours  17.000 x25    ref  17.010 x25    ours smaller (-0.06%)
  page    7  ours  17.000 x35    ref  17.010 x37    ours smaller (-0.06%)
  page    8  ours  17.000 x34    ref  17.010 x34    ours smaller (-0.06%)
  page   10  ours  17.000 x25    ref  17.010 x26    ours smaller (-0.06%)
  page   18  ours  17.000 x11    ref  17.010 x11    ours smaller (-0.06%)
  page   19  ours  17.000 x18    ref  17.010 x20    ours smaller (-0.06%)
  page   20  ours  17.000 x8     ref  17.010 x8     ours smaller (-0.06%)
  page   21  ours  30.000 x7     ref  29.990 x8     ours LARGER  (+0.03%)
  page   22  ours  17.000 x9     ref  17.010 x9     ours smaller (-0.06%)
  page   23  ours  19.000 x3     ref  18.990 x3     ours LARGER  (+0.05%)
