SAME	batch-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls
SAME	batch-010/xls/Template Pilot Logbook JAR-FCL V3.0.xls
DIFF	batch-010/xls/cy01_state.xls
DIFF	batch-010/xls/cy06_primary_np_comm.xls
SAME	batch-010/xlsx/DOE-C2M2-V1.1-to-DOE-C2M2-V2.1 (1.1.0).xlsx
SAME	batch-010/xlsx/Data-Architecture-Tool-Fit-Assessment-Template.xlsx
SAME	batch-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx
SAME	batch-011/xls/List of EQS securities_0.xls
SAME	batch-011/xls/RMP 2011-2014 and Inventory.xls
SAME	batch-011/xls/Special-Procedures_2025-07-10.xls
SAME	batch-011/xls/T0A0D0000090006XLSE.xls
SAME	batch-011/xlsx/AFCforPtF-Digital-Certificate-Publication-Report.xlsx
SAME	batch-011/xlsx/AMOC-Digital-Certificate-Publication-Report.xlsx
DIFF	batch-011/xlsx/Application_Compliance_Checklist_5_Apr_2021.xlsx
SAME	batch-011/xlsx/Capability_List_9-14-2022_Dallas_Combined-Aircraft_Manuf_unsorted.xlsx
SAME	batch-011/xlsx/NAARMO_Mexico_RVSM_Approvals.xlsx
SAME	batch-011/xlsx/links-2026.xlsx
SAME	batch-012/xls/SIL_TDB605.xls
SAME	batch-012/xlsx/2023-qhp-form-and-rate-combined-checklist-final.xlsx
SAME	batch-012/xlsx/2025_Active_Civil_Airmen_Statistics_FINAL.xlsx
SAME	batch-012/xlsx/Application_for_authorisation_as_crowdfunding_service_provider.xlsx
DIFF	batch-012/xlsx/FAA-2019-0995-0002_attachment_2.xlsx
SAME	batch-012/xlsx/FY2023-AIP-grants.xlsx
SAME	batch-012/xlsx/aircraft_analysis-2018-06.xlsx
SAME	batch-012/xlsx/atspp_pay_tables.xlsx
SAME	batch-012/xlsx/certification-type-certificates-docs-tcdns-databases-MAdB-Rotorcraft-14-28112013.xlsx
SAME	batch-012/xlsx/sectors-defense-and-aerospace.xlsx
SAME	batch-013/xls/ECA Sinters.xls
SAME	batch-013/xls/NPIAS_2007_App_A.xls
SAME	batch-013/xls/SIL_TDB609.xls
DIFF	batch-013/xls/npias_2009_appA.xls
SAME	batch-013/xlsx/CSJU List of Recipients of funds 2013-2020.xlsx
SAME	batch-013/xlsx/Copy of EASA-IFP-WEBLISTNOODATA-ListsofBASAapprovals(WEB)_ListofValidUSBASAorganisations_2023-01-13-04-33-14.xlsx
SAME	batch-013/xlsx/EASA-IFP-WEBLISTNOODATA-ListsofBASAapprovals_WEB__ListofValidBASAorganisations_2025-01-20-08-56-36.xlsx
SAME	batch-013/xlsx/FY2018_Q4_UAS_Sightings.xlsx
SAME	batch-013/xlsx/MinCh-Digital-Certificate-Publication-Report.xlsx
DIFF	batch-013/xlsx/fy20-may20-sep20.xlsx
SAME	batch-014/xls/18-02RD301_ILS_components_Master_9-13-18.xls
SAME	batch-014/xls/TICAPCapability_Final.xls
SAME	batch-014/xls/aircraft_analysis_2016-04-27.xls
SAME	batch-014/xls/capa-liste-nse-1.xls
SAME	batch-014/xls/fy2010-aip-grants.xls
SAME	batch-014/xls/fy2011-aip-grants.xls
SAME	batch-014/xlsx/Aircraft_Database.xlsx
SAME	batch-014/xlsx/FY2021-AIP-grants.xlsx
SAME	batch-014/xlsx/afn-afn-20250801-fy25-jan25-mar25.xlsx
SAME	batch-014/xlsx/alle einzeln.xlsx
SAME	batch-015/xls/NPIAS_App_A.xls
SAME	batch-015/xls/UASEventsNov2014-Aug2015.xls
SAME	batch-015/xls/grants-2005.xls
SAME	batch-015/xlsx/6880ac7361ca1b99a9230811_ST Capability List Rev.16 - Web.xlsx
SAME	batch-015/xlsx/MajCh-Digital-Certificate-Publication-Report.xlsx
SAME	batch-015/xlsx/ans_mappings_of_eccairs_terms.xlsx
DIFF	batch-015/xlsx/edb-emissions-databank v27-NewFormat (web).xlsx
SAME	batch-015/xlsx/fm-provider-service-measures.xlsx
DIFF	batch-015/xlsx/seihon_zassi_kikou_20221215.xlsx
SAME	batch-016/xls/7-memento-2015-transports-aeriens-b.xls
SAME	batch-016/xls/PA_Delaware.xls
SAME	batch-016/xls/activespecs.xls
SAME	batch-016/xls/laufende-nip-vorhaben-hyland.xls
SAME	batch-016/xls/underlying-holdings-emea-en_gb-monthly-holdings-state-street-emu-esg-screened-index-equity-fund.xls
SAME	batch-016/xlsx/Global_Market_Forecast_2016-2035_Airbus_Data_Set.xlsx
SAME	batch-016/xlsx/SIL_TDB648.xlsx
SAME	batch-016/xlsx/flightstandards-doc-Cross-reference-table_version02.xlsx
SAME	batch-016/xlsx/tk-syllabus-comparison-document-v5.xlsx
SAME	batch-017/xls/AIM_OPR_LIST.xls
SAME	batch-017/xls/CIS_Debian_Linux_8_Benchmark_v1.0.0.xls
DIFF	batch-017/xls/environment-edb-docs-edb-emissions-databank.xls
SAME	batch-017/xls/orbus_togaf_tool_csq.xls
SAME	batch-017/xlsx/EASA-IFP-WEBLISTNOODATA-ListsofForeignapprovals(WEB)_NewChart_2022-08-05-03-31-32.xlsx
SAME	batch-017/xlsx/EASA_PRODUCT_LIST_-_ALL.xlsx
SAME	batch-017/xlsx/ODs-February-2022-Airbus-Commercial-Aircraft.xlsx
SAME	batch-017/xlsx/RCO_VOR_Master_List_082824.xlsx
SAME	batch-017/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx
SAME	batch-017/xlsx/certification-type-certificates-docs-tcdns-databases-MAdB-Light-Prop-14-28112013.xlsx
SAME	batch-018/xlsx/EASA-IFP-145Scope(WEB)_ALL_ValidF145SOA_2022-12-16-04-31-58_0.xlsx
SAME	batch-018/xlsx/EASA-IFP-147Scope_WEB__ALL_Valid147SoA_2024-11-28-11-16-31.xlsx
SAME	batch-018/xlsx/Laser Report 2024 FOIA __Oct (1).xlsx
SAME	batch-018/xlsx/STC_WebList.xlsx
mode=unpinned total=171 same=154 diff=17 norender=0
