"ScChartObj";"com::sun::star::document::XEmbeddedObjectSupplier";"getEmbeddedObject()"
"ScChartObj";"com::sun::star::container::XNamed";"getName()"
"ScChartObj";"com::sun::star::container::XNamed";"setName()"
