wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	7772400	3200400
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	7772400	2133600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	4038600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2895600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	1325562
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	8229600	4800600
wells08_basic.ppt	GROUPSCALE	1.000000	1.000000	0.000000	0.000000	True	2133600	320675
