slides/batch-012/pptx/3495.pptx	26	11.09	9.03	3	match
slides/batch-011/pptx/171128IPAP.pptx	40	20.21	17.30	6	match
slides/batch-012/pptx/OnTrac_StarCertificationProgram-3Day.pptx	15	18.14	10.16	11	words
slides/batch-011/pptx/DoIRD Meeting 16JAN14 v1-1.pptx	15	2.23	1.66	1	match
slides/batch-012/pptx/NAS-Infrastructure-Roadmaps-v16.0.pptx	137	290.87	277.03	66	words
slides/batch-012/pptx/_1___Opatrny_Ales_United_Kingdom_business_opportunities_final.pptx	25	4.67	5.93	2	match
slides/batch-011/pptx/Sector_Skills_Insights_Advanced_Manufacturing_summary_slide_pack.pptx	24	11.42	10.04	3	match
slides/batch-012/pptx/Sylva%20introduction%20session.pptx	15	2.01	1.82	1	match
slides/batch-012/pptx/1_Country-Updates_DRC_English.pptx	16	0.64	1.16	0	match
slides/batch-013/ppt/RRM-training-syllabus-Chapter-3-Teamwork-TC-Towing-Incident-Analysis-Dec-2009.ppt	27	10.03	10.48	2	match
slides/batch-013/ppt/JesuitAssocOfStudentPersonnel.ppt	31	10.09	9.54	2	match
slides/batch-013/pptx/7-Zulkefli_Part147n66_IKMAS.pptx	18	5.59	3.48	3	match
slides/batch-012/pptx/B2B-Center-Readiness-and-Student-Retention.pptx	33	18.94	17.69	3	match
slides/batch-012/pptx/Session-1-Presentation-Reporting-Forms-Form-12-final.pptx	15	3.46	1.93	2	match
slides/batch-013/pptx/SRDMG(16)024_60 GHz onboard airplanes.pptx	26	3.68	2.51	2	match
slides/batch-012/pptx/order-of-worship-ppt-revised-2018.pptx	28	11.23	10.00	3	match
slides/batch-013/pptx/3492.pptx	22	9.68	7.26	3	match
slides/batch-014/ppt/Thailand17.ppt	54	67.66	62.91	18	words
slides/batch-013/ppt/gillikin_online_user_mtg_2010.ppt	40	11.57	11.04	4	match
slides/batch-014/pptx/429_BLISc 2019 IInd Sem.  PAPER-7 UNIT 3.pptx	20	0.58	1.42	0	match
slides/batch-013/pptx/REDAC briefing March12-13-2014jemvbFINAL.ppt.pptx	25	3.98	4.50	1	match
slides/batch-014/pptx/Ramp Up Campaign - French.pptx	6	4.07	1.42	3	match
slides/batch-013/pptx/vvsummit2022-SAIC-PRESENTATION.pptx	19	5.31	4.45	1	match
slides/batch-013/pptx/County ACHS Presentaion Webinar 8-16-16 Peg.pptx	26	11.15	11.51	3	match
slides/batch-013/pptx/vv_summit_SAIC-PRESENTATION_FAA-V&V-Summit_508c.pptx	19	5.31	4.46	1	match
slides/batch-014/pptx/WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222.pptx	51	10.45	8.45	4	words
slides/batch-014/ppt/ws_prod-g-doc-Events-2008-February-5-NATO-activities.ppt	13	14.16	11.60	4	match
slides/batch-014/pptx/2014BSA_Sunday_Killion.pptx	50	23.77	19.39	7	match
slides/batch-014/pptx/Intersil_Italy_CAN_Bus_Transceiver_Presentation_Final.pptx	39	15.52	15.19	6	match
slides/batch-014/pptx/N2_E_Maestroni_Swarm_COP.pptx	30	2.61	3.68	0	words
slides/batch-014/pptx/Sean Monogue.pptx	15	1.46	1.67	0	match
slides/batch-015/ppt/FAA_Form_337.ppt	67	19.43	14.71	9	match
slides/batch-014/pptx/Structural Testing.pptx	89	12.58	10.39	5	match
slides/batch-015/pptx/chapter_4_0.pptx	54	12.65	15.26	1	match
slides/batch-015/ppt/Aerospace_Journey_of_Flight_Chapter_BCB1637572DA6.ppt	26	25.60	15.59	15	match
slides/batch-015/pptx/schematicplay.pptx	21	4.07	4.66	0	match
slides/batch-015/ppt/2015-Civil-Rights-Website-training.ppt	94	33.51	31.05	10	match
slides/batch-015/ppt/hofman.ppt	13	2.37	1.92	1	match
slides/batch-016/pptx/16 - UTM - (NASA).pptx	37	25.61	24.23	5	words,unembedded
slides/batch-015/pptx/PRM_training.pptx	22	6.24	5.77	2	match
slides/batch-015/pptx/redac-sas-201703-hf-research-division.pptx	13	2.13	3.11	1	match
slides/batch-015/pptx/redac-sas-201509-asisp-research.pptx	45	7.40	7.46	2	match
slides/batch-016/ppt/pres_ioc_phuket.ppt	26	15.30	15.12	1	match
slides/batch-015/pptx/schematicplaymar21.pptx	21	3.95	4.63	0	match
slides/batch-016/pptx/Presentation - Identify Components of the Airport (1).pptx	12	0.35	0.81	0	match
slides/batch-016/pptx/FAAAIandtheArtandScienceofV&Vfinal.pptx	30	3.54	5.17	0	words
slides/batch-016/pptx/Technical_Report_Elements[1].pptx	39	14.40	10.73	6	match
slides/batch-016/pptx/vvsummit2022-Research-Roadmap-and-the-UML-3-Operational-Integration-Assessment.pptx	33	16.21	16.06	2	match
slides/batch-016/pptx/Snowbirds_High_Show.pptx	41	13.67	18.97	0	match
slides/batch-017/pptx/Demick_JetBlue.pptx	10	32.57	26.70	6	words
slides/batch-016/pptx/Reporting_responsibilities_matrix.pptx	268	60.25	68.97	6	match
slides/batch-016/pptx/servicedesk-plus-overviewfinal.pptx	66	13.22	12.76	1	match
slides/batch-017/pptx/1200-Assigning-Club-officers.pptx	16	0.64	0.82	0	match
slides/batch-016/pptx/redac-nasops-201503-RIRP-portfolio-update.pptx	46	7.89	7.12	2	match
slides/batch-017/ppt/Architecture.ppt	29	14.71	13.72	6	match
slides/batch-017/pptx/Wildlife for REDAC September 11.pptx	41	60.89	56.28	6	match
slides/batch-017/pptx/RPA P4 - Advanced Material.pptx	20	13.15	11.05	3	match
