sheets/batch-013/xls/SIL_TDB609.xls	xls	50/50	5251/5237	8/8	0	match
sheets/batch-014/xls/capa-liste-nse-1.xls	xls	108/108	22732/22744	4/4	0	match
sheets/batch-013/xlsx/CSJU List of Recipients of funds 2013-2020.xlsx	xlsx	97/96	55218/55219	5/5	0	pages
sheets/batch-013/xlsx/EASA-IFP-WEBLISTNOODATA-ListsofBASAapprovals_WEB__ListofValidBASAorganisations_2025-01-20-08-56-36.xlsx	xlsx	254/254	30582/30582	1/1	0	match
sheets/batch-013/xlsx/MinCh-Digital-Certificate-Publication-Report.xlsx	xlsx	179/179	113311/112672	1/1	0	match
sheets/batch-014/xls/fy2011-aip-grants.xls	xls	90/93	54924/54488	3/2	0	pages
sheets/batch-014/xls/18-02RD301_ILS_components_Master_9-13-18.xls	xls	166/166	53364/53360	3/3	0	match
sheets/batch-014/xls/aircraft_analysis_2016-04-27.xls	xls	44/46	14539/14524	2/3	0	pages
sheets/batch-014/xlsx/FY2021-AIP-grants.xlsx	xlsx	58/58	161982/156662	3/3	0	words
sheets/batch-014/xlsx/alle einzeln.xlsx	xlsx	186/186	64184/64187	3/3	0	match
sheets/batch-015/xls/UASEventsNov2014-Aug2015.xls	xls	523/523	64769/64381	1/1	0	match
sheets/batch-014/xls/fy2010-aip-grants.xls	xls	100/100	63775/63452	3/2	0	match
sheets/batch-014/xlsx/Aircraft_Database.xlsx	xlsx	134/134	16520/16520	4/4	0	match
sheets/batch-015/xlsx/6880ac7361ca1b99a9230811_ST Capability List Rev.16 - Web.xlsx	xlsx	217/217	122852/122848	3/3	0	match
sheets/batch-014/xlsx/afn-afn-20250801-fy25-jan25-mar25.xlsx	xlsx	270/270	73949/73542	2/2	0	match
sheets/batch-015/xlsx/ans_mappings_of_eccairs_terms.xlsx	xlsx	192/191	28196/28183	4/7	0	pages
sheets/batch-015/xlsx/fm-provider-service-measures.xlsx	xlsx	38/38	20943/21458	3/4	0	words
sheets/batch-015/xls/NPIAS_App_A.xls	xls	124/124	33635/33644	7/7	0	match
sheets/batch-016/xls/7-memento-2015-transports-aeriens-b.xls	xls	190/191	28837/28846	5/6	0	pages
sheets/batch-016/xls/activespecs.xls	xls	266/266	49590/49600	2/1	0	match
sheets/batch-016/xls/underlying-holdings-emea-en_gb-monthly-holdings-state-street-emu-esg-screened-index-equity-fund.xls	xls	15/15	4743/4991	1/1	0	words
sheets/batch-016/xlsx/SIL_TDB648.xlsx	xlsx	89/88	7660/7679	7/6	0	pages
sheets/batch-015/xls/grants-2005.xls	xls	219/220	36005/36003	2/2	0	pages
sheets/batch-015/xlsx/MajCh-Digital-Certificate-Publication-Report.xlsx	xlsx	328/328	67263/67262	1/1	0	match
sheets/batch-016/xlsx/tk-syllabus-comparison-document-v5.xlsx	xlsx	852/855	235716/235154	4/5	0	pages
sheets/batch-017/xls/CIS_Debian_Linux_8_Benchmark_v1.0.0.xls	xls	109/109	16276/17503	2/2	0	words
sheets/batch-015/xlsx/edb-emissions-databank v27-NewFormat (web).xlsx	xlsx	368/368	76729/76711	3/4	0	match
sheets/batch-017/xls/orbus_togaf_tool_csq.xls	xls	33/75	32353/48329	5/5	0	pages,words
sheets/batch-015/xlsx/seihon_zassi_kikou_20221215.xlsx	xlsx	83/84	47121/47068	3/3	0	pages
sheets/batch-017/xlsx/EASA_PRODUCT_LIST_-_ALL.xlsx	xlsx	270/264	99833/99831	2/2	0	pages
sheets/batch-017/xlsx/RCO_VOR_Master_List_082824.xlsx	xlsx	80/80	15519/15524	2/2	0	match
sheets/batch-016/xls/PA_Delaware.xls	xls	122/122	135663/135663	2/1	0	match
sheets/batch-016/xls/laufende-nip-vorhaben-hyland.xls	xls	18/18	6514/6579	2/2	0	match
sheets/batch-017/xlsx/certification-type-certificates-docs-tcdns-databases-MAdB-Light-Prop-14-28112013.xlsx	xlsx	341/343	36720/36728	1/1	0	pages
sheets/batch-018/xlsx/EASA-IFP-147Scope_WEB__ALL_Valid147SoA_2024-11-28-11-16-31.xlsx	xlsx	92/92	29878/29903	1/1	0	match
sheets/batch-016/xlsx/Global_Market_Forecast_2016-2035_Airbus_Data_Set.xlsx	xlsx	567/567	75611/75609	4/4	0	match
sheets/batch-016/xlsx/flightstandards-doc-Cross-reference-table_version02.xlsx	xlsx	461/464	68054/68113	6/6	0	pages
sheets/batch-017/xls/AIM_OPR_LIST.xls	xls	229/229	22101/22099	3/4	0	match
sheets/batch-017/xls/environment-edb-docs-edb-emissions-databank.xls	xls	195/195	65593/65604	3/4	0	match
sheets/batch-017/xlsx/EASA-IFP-WEBLISTNOODATA-ListsofForeignapprovals(WEB)_NewChart_2022-08-05-03-31-32.xlsx	xlsx	19/19	4994/5234	1/1	0	words
sheets/batch-017/xlsx/ODs-February-2022-Airbus-Commercial-Aircraft.xlsx	xlsx	157/175	16758/16970	3/3	0	pages
sheets/batch-017/xlsx/TK-Syllabus-Comparison-Document-v2.xlsx	xlsx	1235/1235	258690/258369	4/5	0	match
sheets/batch-018/xlsx/EASA-IFP-145Scope(WEB)_ALL_ValidF145SOA_2022-12-16-04-31-58_0.xlsx	xlsx	114/114	32485/34835	1/1	0	words
sheets/batch-018/xlsx/Laser Report 2024 FOIA __Oct (1).xlsx	xlsx	506/506	116223/116275	1/1	0	match
sheets/batch-018/xlsx/STC_WebList.xlsx	xlsx	4372/4372	1354164/1293910	2/2	0	words
