S12	10	313	opt
S12	11	313	opt
S12	12	313	opt
S12	13	313	opt
S12	14	313	opt
S12	15	313	opt
S12	16	313	opt
S12	17	313	opt
S12	18	313	opt
S12	19	313	opt
S12	20	313	opt
S12	21	313	opt
S12	22	313	opt
S12	23	313	opt
S12	24	313	opt
S12	25	313	opt
S12	26	313	opt
S12	27	313	opt
S12	28	313	opt
S12	29	313	opt
S12	30	597	opt
S12	31	597	opt
S12	32	597	opt
S12	33	597	opt
S12	34	597	opt
S12	35	597	opt
S12	36	597	opt
S12	37	597	opt
S12	38	597	opt
S12	39	597	opt
S12	40	597	opt
S12	41	597	opt
S12	42	597	opt
S12	43	597	opt
S12	44	597	opt
S12	45	597	opt
S12	46	597	opt
S12	47	597	opt
S12	48	597	opt
S12	49	597	opt
S12	50	597	opt
S12	51	597	opt
S12	52	597	opt
S12	53	597	opt
S12	54	597	opt
S12	55	597	opt
S12	56	597	opt
S12	57	597	opt
S12	58	597	opt
S12	59	597	opt
S12	60	880	opt
S12	61	880	opt
S12	62	880	opt
S12	63	880	opt
S12	64	880	opt
S12	65	880	opt
S12	66	880	opt
S12	67	880	opt
S12	68	880	opt
S12	69	880	opt
S12	70	880	opt
S12	71	880	opt
S12	72	880	opt
S12	73	880	opt
S12	74	880	opt
S12	75	880	opt
S12	76	880	opt
S12	77	880	opt
S12	78	880	opt
S12	79	880	opt
S12	80	880	opt
S12	81	880	opt
S12	82	880	opt
S12	83	880	opt
S12	84	880	opt
S12	85	880	opt
S12	86	880	opt
S12	87	880	opt
S12	88	880	opt
S12	89	880	opt
S14	0	373	opt
S14	1	373	opt
S14	2	373	opt
S14	3	373	opt
S14	4	373	opt
S14	5	373	opt
S14	6	373	opt
S14	7	373	opt
S14	8	373	opt
S14	9	373	opt
S14	10	373	opt
S14	11	373	opt
S14	12	373	opt
S14	13	373	opt
S14	14	373	opt
S14	15	373	opt
S14	16	373	opt
S14	17	373	opt
S14	18	373	opt
S14	19	373	opt
S14	20	373	opt
S14	21	373	opt
S14	22	373	opt
S14	23	373	opt
S14	24	373	opt
S14	25	716	opt
S14	26	716	opt
S14	27	716	opt
S14	28	716	opt
S14	29	716	opt
S14	30	716	opt
S14	31	716	opt
S14	32	716	opt
S14	33	716	opt
S14	34	716	opt
S14	35	716	opt
S14	36	716	opt
S14	37	716	opt
S14	38	716	opt
S14	39	716	opt
S14	40	716	opt
S14	41	716	opt
S14	42	716	opt
S14	43	716	opt
S14	44	716	opt
S14	45	716	opt
S14	46	716	opt
S14	47	716	opt
S14	48	716	opt
S14	49	716	opt
S14	50	1059	opt
S14	51	1059	opt
S14	52	1059	opt
S14	53	1059	opt
S14	54	1059	opt
S14	55	1059	opt
S14	56	1059	opt
S14	57	1059	opt
S14	58	1059	opt
S14	59	1059	opt
S14	60	1059	opt
S14	61	1059	opt
S14	62	1059	opt
S14	63	1059	opt
S14	64	1059	opt
S14	65	1059	opt
S14	66	1059	opt
S14	67	1059	opt
S14	68	1059	opt
S14	69	1059	opt
S14	70	1059	opt
S14	71	1059	opt
S14	72	1059	opt
S14	73	1059	opt
S14	74	1059	opt
S14	75	1402	opt
S14	76	1402	opt
S14	77	1402	opt
S14	78	1402	opt
S14	79	1402	opt
S14	80	1402	opt
S14	81	1402	opt
S14	82	1402	opt
S14	83	1402	opt
S14	84	1402	opt
S14	85	1402	opt
S14	86	1402	opt
S14	87	1402	opt
S14	88	1402	opt
S14	89	1402	opt
