S8	0	1	256.8	true
S8	1	1	256.8	true
S8	2	1	256.8	true
S8	3	1	256.8	true
S8	4	1	256.8	true
S8	5	1	256.8	true
S8	6	1	256.8	true
S8	7	1	256.8	true
S8	8	1	256.8	true
S8	9	1	256.8	true
S8	10	1	256.8	true
S8	11	1	256.8	true
S8	12	1	256.8	true
S8	13	1	256.8	true
S8	14	1	256.8	true
S8	15	1	256.8	true
S8	16	1	256.8	true
S8	17	1	256.8	true
S8	18	1	256.8	true
S8	19	1	256.8	true
S8	20	1	256.8	true
S8	21	1	256.8	true
S8	22	1	256.8	true
S8	23	1	256.8	true
S8	24	1	256.8	true
S8	25	1	256.8	true
S8	26	1	256.8	true
S8	27	1	256.8	true
S8	28	1	256.8	true
S8	29	1	256.8	true
S8	30	1	256.8	true
S8	31	1	256.8	true
S8	32	1	256.8	true
S8	33	1	256.8	true
S8	34	1	256.8	true
S8	35	1	256.8	true
S8	36	1	256.8	true
S8	37	1	256.8	true
S8	38	1	256.8	true
S8	39	1	256.8	true
S8	40	1	256.8	true
S8	41	1	256.8	true
S8	42	1	256.8	true
S8	43	1	256.8	true
S8	44	1	417.3	true
S8	45	1	417.3	true
S8	46	1	417.3	true
S8	47	1	417.3	true
S8	48	1	417.3	true
S8	49	1	417.3	true
S8	50	1	417.3	true
S8	51	1	417.3	true
S8	52	1	417.3	true
S8	53	1	417.3	true
S8	54	1	417.3	true
S8	55	1	417.3	true
S8	56	1	417.3	true
S8	57	1	417.3	true
S8	58	1	417.3	true
S8	59	1	417.3	true
S8	60	1	417.3	true
S8	61	1	417.3	true
S8	62	1	417.3	true
S8	63	1	417.3	true
S8	64	1	417.3	true
S8	65	1	417.3	true
S8	66	1	417.3	true
S8	67	1	417.3	true
S8	68	1	417.3	true
S8	69	1	417.3	true
S8	70	1	417.3	true
S8	71	1	417.3	true
S8	72	1	417.3	true
S8	73	1	417.3	true
S8	74	1	417.3	true
S8	75	1	417.3	true
S8	76	1	417.3	true
S8	77	1	417.3	true
S8	78	1	417.3	true
S8	79	1	417.3	true
S8	80	1	417.3	true
S8	81	1	417.3	true
S8	82	1	417.3	true
S8	83	1	417.3	true
S8	84	1	417.3	true
S8	85	1	417.3	true
S8	86	1	417.3	true
S8	87	1	417.3	true
S8	88	1	611.1	true
S8	89	1	611.1	true
S10	0	1	256.8	true
S10	1	1	256.8	true
S10	2	1	256.8	true
S10	3	1	256.8	true
S10	4	1	256.8	true
S10	5	1	256.8	true
S10	6	1	256.8	true
S10	7	1	256.8	true
S10	8	1	256.8	true
S10	9	1	256.8	true
S10	10	1	256.8	true
S10	11	1	256.8	true
S10	12	1	256.8	true
S10	13	1	256.8	true
S10	14	1	256.8	true
S10	15	1	256.8	true
S10	16	1	256.8	true
S10	17	1	256.8	true
S10	18	1	256.8	true
S10	19	1	256.8	true
S10	20	1	256.8	true
S10	21	1	256.8	true
S10	22	1	256.8	true
S10	23	1	256.8	true
S10	24	1	256.8	true
S10	25	1	256.8	true
S10	26	1	256.8	true
S10	27	1	256.8	true
S10	28	1	256.8	true
S10	29	1	256.8	true
S10	30	1	256.8	true
S10	31	1	256.8	true
S10	32	1	256.8	true
S10	33	1	256.8	true
S10	34	1	256.8	true
S10	35	1	256.8	true
S10	36	1	256.8	true
S10	37	1	476.8	true
S10	38	1	476.8	true
S10	39	1	476.8	true
S10	40	1	476.8	true
S10	41	1	476.8	true
S10	42	1	476.8	true
S10	43	1	476.8	true
S10	44	1	476.8	true
S10	45	1	476.8	true
S10	46	1	476.8	true
S10	47	1	476.8	true
S10	48	1	476.8	true
S10	49	1	476.8	true
S10	50	1	476.8	true
S10	51	1	476.8	true
S10	52	1	476.8	true
S10	53	1	476.8	true
S10	54	1	476.8	true
S10	55	1	476.8	true
S10	56	1	476.8	true
S10	57	1	476.8	true
S10	58	1	476.8	true
S10	59	1	476.8	true
S10	60	1	476.8	true
S10	61	1	476.8	true
S10	62	1	476.8	true
S10	63	1	476.8	true
S10	64	1	476.8	true
S10	65	1	476.8	true
S10	66	1	476.8	true
S10	67	1	476.8	true
S10	68	1	476.8	true
S10	69	1	476.8	true
S10	70	1	476.8	true
S10	71	1	476.8	true
S10	72	1	476.8	true
S10	73	1	476.8	true
S10	74	1	700.7	true
S10	75	1	700.7	true
S10	76	1	700.7	true
S10	77	1	700.7	true
S10	78	1	700.7	true
S10	79	1	700.7	true
S10	80	1	700.7	true
S10	81	1	700.7	true
S10	82	1	700.7	true
S10	83	1	700.7	true
S10	84	1	700.7	true
S10	85	1	700.7	true
S10	86	1	700.7	true
S10	87	1	700.7	true
S10	88	1	700.7	true
S10	89	1	700.7	true
S11	0	1	298.2	true
S11	1	1	298.2	true
S11	2	1	298.2	true
S11	3	1	298.2	true
S11	4	1	298.2	true
S11	5	1	298.2	true
S11	6	1	298.2	true
S11	7	1	298.2	true
S11	8	1	298.2	true
S11	9	1	298.2	true
S11	10	1	298.2	true
S11	11	1	298.2	true
S11	12	1	298.2	true
S11	13	1	298.2	true
S11	14	1	298.2	true
S11	15	1	298.2	true
S11	16	1	298.2	true
S11	17	1	298.2	true
S11	18	1	298.2	true
S11	19	1	298.2	true
S11	20	1	298.2	true
S11	21	1	298.2	true
S11	22	1	298.2	true
S11	23	1	298.2	true
S11	24	1	298.2	true
S11	25	1	298.2	true
S11	26	1	298.2	true
S11	27	1	298.2	true
S11	28	1	298.2	true
S11	29	1	298.2	true
S11	30	1	298.2	true
S11	31	1	298.2	true
S11	32	1	566.9	true
S11	33	1	566.9	true
S11	34	1	566.9	true
S11	35	1	566.9	true
S11	36	1	566.9	true
S11	37	1	566.9	true
S11	38	1	566.9	true
S11	39	1	566.9	true
S11	40	1	566.9	true
S11	41	1	566.9	true
S11	42	1	566.9	true
S11	43	1	566.9	true
S11	44	1	566.9	true
S11	45	1	566.9	true
S11	46	1	566.9	true
S11	47	1	566.9	true
S11	48	1	566.9	true
S11	49	1	566.9	true
S11	50	1	566.9	true
S11	51	1	566.9	true
S11	52	1	566.9	true
S11	53	1	566.9	true
S11	54	1	566.9	true
S11	55	1	566.9	true
S11	56	1	566.9	true
S11	57	1	566.9	true
S11	58	1	566.9	true
S11	59	1	566.9	true
S11	60	1	566.9	true
S11	61	1	566.9	true
S11	62	1	566.9	true
S11	63	1	566.9	true
S11	64	1	835.1	true
S11	65	1	835.1	true
S11	66	1	835.1	true
S11	67	1	835.1	true
S11	68	1	835.1	true
S11	69	1	835.1	true
S11	70	1	835.1	true
S11	71	1	835.1	true
S11	72	1	835.1	true
S11	73	1	835.1	true
S11	74	1	835.1	true
S11	75	1	835.1	true
S11	76	1	835.1	true
S11	77	1	835.1	true
S11	78	1	835.1	true
S11	79	1	835.1	true
S11	80	1	835.1	true
S11	81	1	835.1	true
S11	82	1	835.1	true
S11	83	1	835.1	true
S11	84	1	835.1	true
S11	85	1	835.1	true
S11	86	1	835.1	true
S11	87	1	835.1	true
S11	88	1	835.1	true
S11	89	1	835.1	true
S12	0	1	312.9	true
S12	1	1	312.9	true
S12	2	1	312.9	true
S12	3	1	312.9	true
S12	4	1	312.9	true
S12	5	1	312.9	true
S12	6	1	312.9	true
S12	7	1	312.9	true
S12	8	1	312.9	true
S12	9	1	312.9	true
S12	10	1	312.9	true
S12	11	1	312.9	true
S12	12	1	312.9	true
S12	13	1	312.9	true
S12	14	1	312.9	true
S12	15	1	312.9	true
S12	16	1	312.9	true
S12	17	1	312.9	true
S12	18	1	312.9	true
S12	19	1	312.9	true
S12	20	1	312.9	true
S12	21	1	312.9	true
S12	22	1	312.9	true
S12	23	1	312.9	true
S12	24	1	312.9	true
S12	25	1	312.9	true
S12	26	1	312.9	true
S12	27	1	312.9	true
S12	28	1	312.9	true
S12	29	1	312.9	true
S12	30	1	597.0	true
S12	31	1	597.0	true
S12	32	1	597.0	true
S12	33	1	597.0	true
S12	34	1	597.0	true
S12	35	1	597.0	true
S12	36	1	597.0	true
S12	37	1	597.0	true
S12	38	1	597.0	true
S12	39	1	597.0	true
S12	40	1	597.0	true
S12	41	1	597.0	true
S12	42	1	597.0	true
S12	43	1	597.0	true
S12	44	1	597.0	true
S12	45	1	597.0	true
S12	46	1	597.0	true
S12	47	1	597.0	true
S12	48	1	597.0	true
S12	49	1	597.0	true
S12	50	1	597.0	true
S12	51	1	597.0	true
S12	52	1	597.0	true
S12	53	1	597.0	true
S12	54	1	597.0	true
S12	55	1	597.0	true
S12	56	1	597.0	true
S12	57	1	597.0	true
S12	58	1	597.0	true
S12	59	1	597.0	true
S12	60	1	879.8	true
S12	61	1	879.8	true
S12	62	1	879.8	true
S12	63	1	879.8	true
S12	64	1	879.8	true
S12	65	1	879.8	true
S12	66	1	879.8	true
S12	67	1	879.8	true
S12	68	1	879.8	true
S12	69	1	879.8	true
S12	70	1	879.8	true
S12	71	1	879.8	true
S12	72	1	879.8	true
S12	73	1	879.8	true
S12	74	1	879.8	true
S12	75	1	879.8	true
S12	76	1	879.8	true
S12	77	1	879.8	true
S12	78	1	879.8	true
S12	79	1	879.8	true
S12	80	1	879.8	true
S12	81	1	879.8	true
S12	82	1	879.8	true
S12	83	1	879.8	true
S12	84	1	879.8	true
S12	85	1	879.8	true
S12	86	1	879.8	true
S12	87	1	879.8	true
S12	88	1	879.8	true
S12	89	1	879.8	true
S14	0	1	373.1	true
S14	1	1	373.1	true
S14	2	1	373.1	true
S14	3	1	373.1	true
S14	4	1	373.1	true
S14	5	1	373.1	true
S14	6	1	373.1	true
S14	7	1	373.1	true
S14	8	1	373.1	true
S14	9	1	373.1	true
S14	10	1	373.1	true
S14	11	1	373.1	true
S14	12	1	373.1	true
S14	13	1	373.1	true
S14	14	1	373.1	true
S14	15	1	373.1	true
S14	16	1	373.1	true
S14	17	1	373.1	true
S14	18	1	373.1	true
S14	19	1	373.1	true
S14	20	1	373.1	true
S14	21	1	373.1	true
S14	22	1	373.1	true
S14	23	1	373.1	true
S14	24	1	373.1	true
S14	25	1	716.0	true
S14	26	1	716.0	true
S14	27	1	716.0	true
S14	28	1	716.0	true
S14	29	1	716.0	true
S14	30	1	716.0	true
S14	31	1	716.0	true
S14	32	1	716.0	true
S14	33	1	716.0	true
S14	34	1	716.0	true
S14	35	1	716.0	true
S14	36	1	716.0	true
S14	37	1	716.0	true
S14	38	1	716.0	true
S14	39	1	716.0	true
S14	40	1	716.0	true
S14	41	1	716.0	true
S14	42	1	716.0	true
S14	43	1	716.0	true
S14	44	1	716.0	true
S14	45	1	716.0	true
S14	46	1	716.0	true
S14	47	1	716.0	true
S14	48	1	716.0	true
S14	49	1	716.0	true
S14	50	1	1059.0	true
S14	51	1	1059.0	true
S14	52	1	1059.0	true
S14	53	1	1059.0	true
S14	54	1	1059.0	true
S14	55	1	1059.0	true
S14	56	1	1059.0	true
S14	57	1	1059.0	true
S14	58	1	1059.0	true
S14	59	1	1059.0	true
S14	60	1	1059.0	true
S14	61	1	1059.0	true
S14	62	1	1059.0	true
S14	63	1	1059.0	true
S14	64	1	1059.0	true
S14	65	1	1059.0	true
S14	66	1	1059.0	true
S14	67	1	1059.0	true
S14	68	1	1059.0	true
S14	69	1	1059.0	true
S14	70	1	1059.0	true
S14	71	1	1059.0	true
S14	72	1	1059.0	true
S14	73	1	1059.0	true
S14	74	1	1059.0	true
S14	75	1	1402.0	true
